customer_id,tenure_months,monthly_logins,avg_session_time,usage_growth_rate,support_tickets,csat_score,nps_score,payment_failures,contract_type,customer_segment,weekly_active_days,features_used,avg_resolution_time,escalations,last_login_days_ago,total_revenue,price_increase_last_3m,email_open_rate,marketing_click_rate,churn
CUST_000183,46,28,9.9,0.1915,1,7.2,21.3,0,Multi-year,SMB,4,12,12.28,0,0.0,16176.95,0,0.7302,0.1135,0
CUST_000184,37,30,20.89,0.222,5,7.7,61.5,0,Annual,Mid-Market,7,10,27.37,3,0.0,27703.16,1,0.8236,0.2442,0
CUST_000185,5,21,17.51,-0.0541,3,7.0,7.7,0,Annual,SMB,3,10,22.99,0,3.8,22323.81,1,0.7748,0.116,0
CUST_000186,19,28,6.65,0.145,2,7.6,-32.6,2,Annual,Enterprise,3,15,15.08,1,0.0,17050.0,1,0.5091,0.1391,0
CUST_000187,30,23,26.74,0.3122,4,5.1,63.4,0,Multi-year,SMB,2,6,27.68,2,0.0,15517.39,0,0.8659,0.1666,0
CUST_000188,14,27,17.4,0.1637,0,8.8,11.6,1,Annual,SMB,7,9,22.98,0,0.0,52034.95,0,0.5324,0.1636,0
CUST_000189,13,19,13.9,-0.0132,3,8.9,12.2,1,Multi-year,SMB,5,11,29.53,0,6.3,6258.13,0,0.4746,0.1919,0
CUST_000190,4,28,13.09,0.1242,1,6.8,44.0,1,Annual,Enterprise,7,10,20.42,0,9.7,3253.93,1,0.9062,0.343,0
CUST_000191,1,28,21.4,0.3956,4,6.2,22.4,0,Multi-year,Mid-Market,7,7,16.97,2,1.5,16792.73,0,0.8873,0.4972,0
CUST_000192,40,39,14.23,0.246,1,6.4,29.9,2,Annual,SMB,7,8,56.15,0,0.0,4516.17,0,0.5861,0.2041,0
CUST_000193,41,31,5.41,-0.2408,4,9.8,20.8,0,Annual,Enterprise,7,9,32.58,1,0.0,18560.22,0,0.577,0.1991,0
CUST_000194,18,38,8.19,0.1967,2,8.4,15.3,0,Multi-year,Enterprise,6,10,12.94,0,0.0,32815.42,0,0.8057,0.1629,0
CUST_000195,7,21,17.18,0.1635,3,7.0,43.3,2,Annual,Mid-Market,3,6,35.8,2,20.1,8988.66,1,0.4164,0.0986,1
CUST_000196,7,24,12.08,0.341,2,6.3,22.2,0,Annual,SMB,7,12,51.31,1,0.0,11349.18,0,0.5745,0.0621,0
CUST_000197,23,24,14.27,0.0582,1,5.8,50.3,0,Monthly,SMB,6,10,11.43,0,21.7,53129.42,0,0.6334,0.3564,0
CUST_000198,40,24,10.25,-0.0423,1,8.6,33.9,2,Monthly,SMB,4,9,14.35,0,0.0,14052.06,0,0.9508,0.5662,0
CUST_000199,39,27,10.27,-0.292,2,6.8,12.8,0,Monthly,Enterprise,5,8,9.13,1,8.0,14049.66,1,0.3946,0.061,0
CUST_000200,27,34,25.03,-0.1236,0,8.2,24.7,0,Annual,SMB,7,10,11.03,1,5.9,15823.44,0,0.8593,0.2758,0
CUST_000201,18,18,19.74,0.352,1,9.4,33.3,0,Annual,SMB,4,10,12.28,1,7.5,113052.6,1,0.2366,0.0256,0
CUST_000202,1,28,9.24,0.0995,0,6.0,22.1,1,Annual,SMB,4,8,13.08,0,0.0,6569.27,0,0.8383,0.472,0
CUST_000203,3,17,12.96,0.0251,1,6.4,40.8,0,Multi-year,SMB,5,4,27.86,0,0.0,14583.91,1,0.4442,0.0708,0
CUST_000204,41,25,29.54,0.3739,4,7.7,32.6,0,Annual,Mid-Market,6,6,41.69,1,0.4,4923.84,0,0.4867,0.1584,0
CUST_000205,16,31,7.84,0.3224,3,6.7,3.3,0,Multi-year,SMB,7,7,21.72,0,4.8,4430.19,0,0.2599,0.1124,0
CUST_000206,1,24,29.87,-0.1339,0,7.3,44.9,0,Annual,SMB,5,8,1.65,0,4.4,30504.47,0,0.7969,0.2216,0
CUST_000207,1,19,15.21,0.3502,2,8.5,43.5,0,Monthly,SMB,6,1,27.08,1,19.6,5488.58,0,0.2551,0.0771,1
CUST_000208,19,25,13.88,-0.3646,3,8.2,21.8,2,Monthly,SMB,6,6,19.42,0,0.0,21362.92,0,0.5682,0.1421,0
CUST_000209,1,22,6.01,0.1649,1,6.8,13.8,0,Monthly,Enterprise,6,8,5.83,0,0.6,9273.15,0,0.6541,0.2074,0
CUST_000210,3,19,68.63,0.1353,0,6.7,40.8,1,Annual,SMB,3,6,25.19,0,1.5,136398.32,0,0.4352,0.1058,0
CUST_000211,14,34,22.99,0.3374,3,7.0,19.5,0,Annual,SMB,7,7,19.66,0,0.0,32966.06,0,0.5828,0.1774,0
CUST_000212,21,22,4.34,0.1453,1,9.0,0.5,0,Monthly,SMB,3,7,46.43,0,2.7,17539.53,0,0.3673,0.1419,0
CUST_000213,18,29,20.4,-0.0111,1,4.9,28.6,0,Monthly,SMB,3,9,13.45,0,0.0,22590.06,0,0.797,0.1832,0
CUST_000214,4,22,34.29,0.0086,3,6.9,38.7,0,Monthly,Mid-Market,4,8,32.25,0,7.2,4250.9,1,0.6533,0.0755,0
CUST_000215,22,26,21.49,0.7233,0,8.5,20.6,1,Annual,Enterprise,7,11,25.03,0,0.0,20771.46,1,0.7023,0.2711,0
CUST_000216,4,24,28.15,0.0707,4,6.0,-0.7,1,Monthly,Enterprise,3,9,22.35,1,5.9,9656.26,0,0.6825,0.0851,0
CUST_000217,7,19,11.72,0.1993,1,5.3,26.6,0,Annual,SMB,3,16,12.27,0,0.0,52641.27,0,0.4853,0.1946,0
CUST_000218,24,27,11.51,-0.4553,4,5.3,28.6,0,Annual,Enterprise,7,11,23.0,1,0.8,16022.77,0,0.7124,0.117,0
CUST_000219,18,25,14.7,-0.1568,3,7.6,40.9,1,Annual,SMB,7,7,27.93,0,0.0,7533.53,0,0.9533,0.4342,0
CUST_000220,34,31,19.2,0.1797,2,7.1,54.9,0,Monthly,Mid-Market,5,10,6.79,1,0.0,69772.22,0,0.3356,0.1174,0
CUST_000221,19,34,12.51,-0.3536,2,4.4,15.0,1,Multi-year,SMB,1,4,24.71,1,22.0,7622.34,1,0.6104,0.3444,1
CUST_000222,15,27,15.68,0.1873,1,6.6,28.0,0,Annual,SMB,7,10,24.88,0,0.1,5747.6,1,0.6418,0.1431,0
CUST_000223,1,26,7.41,-0.1313,0,9.4,35.0,1,Annual,SMB,6,10,18.0,0,0.0,16521.16,0,0.2951,0.1375,0
CUST_000224,8,19,4.88,-0.2085,1,7.3,28.0,0,Annual,SMB,6,11,11.07,0,0.0,10793.81,0,0.5234,0.2871,0
CUST_000225,5,24,9.59,-0.1322,1,8.2,2.0,0,Monthly,Mid-Market,5,7,8.13,0,3.5,10753.79,0,0.1497,0.0845,0
CUST_000226,5,26,48.08,0.4319,3,6.9,25.2,0,Annual,Enterprise,5,4,29.65,0,5.5,4601.09,0,0.6395,0.1697,0
CUST_000227,65,36,38.99,0.1334,0,8.7,64.1,0,Annual,SMB,7,9,4.35,0,0.0,9572.4,0,0.6009,0.1558,0
CUST_000228,8,23,20.22,-0.1776,2,8.1,16.7,0,Annual,Mid-Market,6,6,22.61,0,1.4,10550.83,0,0.7383,0.1191,0
CUST_000229,40,34,7.27,0.2438,2,7.2,24.7,0,Monthly,Mid-Market,6,16,38.4,0,0.0,4256.66,0,0.3142,0.156,0
CUST_000230,17,24,16.65,0.2574,4,5.6,79.2,0,Annual,SMB,7,11,21.65,2,0.0,9795.6,1,0.6512,0.3129,0
CUST_000231,28,35,19.87,-0.0453,2,7.9,44.2,0,Monthly,SMB,5,9,30.74,2,0.0,39026.21,1,0.7726,0.27,0
CUST_000232,12,28,11.66,0.2898,0,5.4,22.1,0,Multi-year,SMB,6,9,21.39,1,4.4,11328.47,1,0.2383,0.0878,0
CUST_000233,15,25,37.83,0.3017,2,7.9,10.2,0,Annual,Mid-Market,4,8,14.75,0,43.5,2927.72,0,0.8054,0.2465,0
CUST_000234,12,16,7.69,0.2628,2,8.5,19.8,0,Annual,SMB,7,14,43.68,0,23.6,34642.75,1,0.5989,0.328,0
CUST_000235,3,29,23.87,-0.1184,4,6.2,-4.2,0,Monthly,Mid-Market,7,9,19.01,1,4.2,3336.13,0,0.8389,0.284,0
CUST_000236,23,29,8.09,-0.2448,2,5.5,20.1,0,Monthly,SMB,6,6,25.05,0,0.0,27414.9,0,0.6909,0.2184,0
CUST_000237,5,25,7.9,-0.3732,1,8.8,52.3,1,Multi-year,Mid-Market,6,9,18.97,0,0.0,19921.72,1,0.7863,0.1982,0
CUST_000238,1,24,15.86,-0.1139,4,6.9,40.4,1,Annual,SMB,5,6,26.96,1,6.9,3550.66,0,0.7995,0.4761,0
CUST_000239,18,24,3.39,-0.042,4,6.6,18.0,0,Annual,Mid-Market,7,9,45.07,2,1.0,10499.64,0,0.6029,0.2444,0
CUST_000240,3,22,19.18,-0.0216,2,7.5,40.8,1,Monthly,SMB,6,9,17.76,1,0.0,35836.88,0,0.8209,0.1439,0
CUST_000241,50,36,14.48,0.0382,0,6.8,45.4,0,Annual,Mid-Market,7,12,4.27,0,0.0,12992.47,0,0.4688,0.2235,0
CUST_000242,55,33,17.76,0.4832,3,4.7,38.0,0,Monthly,Mid-Market,4,9,38.67,0,4.6,5247.46,1,0.4367,0.2569,0
CUST_000243,44,27,12.3,-0.0349,2,6.4,36.6,0,Annual,SMB,4,7,28.24,0,0.0,47941.59,0,0.4782,0.2398,0
CUST_000244,8,21,36.87,0.0378,1,7.4,18.2,1,Multi-year,SMB,6,20,17.75,0,1.8,9833.25,0,0.2565,0.1328,0
CUST_000245,1,32,29.21,-0.4044,2,7.2,40.6,0,Annual,Enterprise,4,4,18.41,0,0.0,48558.84,0,0.6655,0.2734,0
CUST_000246,47,28,25.93,0.607,1,4.7,24.0,0,Multi-year,SMB,3,9,5.79,0,0.0,17083.17,1,0.234,0.0652,0
CUST_000247,10,26,8.48,-0.279,3,6.7,26.3,1,Annual,Enterprise,7,8,44.02,0,11.8,12699.57,0,0.78,0.3044,0
CUST_000248,61,37,28.44,-0.1267,1,9.8,45.7,1,Multi-year,Mid-Market,7,7,6.16,0,3.4,23385.72,0,0.5264,0.1322,0
CUST_000249,59,28,23.59,0.2239,1,7.4,56.0,0,Annual,SMB,5,9,15.8,2,5.6,23828.03,0,0.7845,0.199,0
CUST_000250,34,32,64.56,0.1115,4,8.2,17.8,0,Monthly,SMB,7,10,37.02,1,3.3,5357.85,1,0.7187,0.1419,0
CUST_000251,6,25,5.5,0.4608,0,8.4,40.0,0,Annual,Mid-Market,7,8,29.19,0,0.0,4240.39,0,0.5273,0.3031,0
CUST_000252,8,25,14.68,0.23,5,5.8,16.5,1,Monthly,SMB,3,5,62.92,1,0.0,5069.16,0,0.7223,0.1397,0
CUST_000253,34,27,11.91,0.0297,4,6.0,-8.8,1,Monthly,Mid-Market,7,11,19.95,1,2.3,84413.59,0,0.4125,0.0506,0
CUST_000254,6,31,21.38,0.311,1,8.0,55.8,1,Annual,SMB,7,5,22.52,1,0.0,3738.16,0,0.8279,0.415,0
CUST_000255,3,24,4.85,0.3403,4,6.1,34.7,1,Annual,SMB,7,8,16.65,1,0.0,7452.29,1,0.3486,0.1439,0
CUST_000256,14,29,27.29,-0.115,0,9.2,18.4,1,Multi-year,Mid-Market,6,4,16.04,0,3.6,16384.15,0,0.6995,0.1794,0
CUST_000257,49,31,7.11,0.2908,1,6.9,39.4,0,Monthly,Mid-Market,6,12,38.13,0,0.0,9258.39,0,0.7523,0.1561,0
CUST_000258,21,26,22.36,-0.0056,1,8.6,51.2,1,Annual,Mid-Market,2,9,7.21,1,21.9,29595.64,0,0.3337,0.1436,0
CUST_000259,15,38,13.65,0.0241,2,7.8,17.6,1,Monthly,SMB,5,10,21.31,0,10.8,13817.93,0,0.8028,0.378,0
CUST_000260,1,25,8.76,0.0857,0,8.2,35.2,0,Annual,SMB,7,8,10.24,1,0.0,11474.2,0,0.4498,0.1881,0
CUST_000261,17,23,7.85,-0.0452,5,5.8,28.7,2,Multi-year,Mid-Market,3,10,40.85,1,0.0,37579.8,0,0.3422,0.1208,0
CUST_000262,82,36,14.23,-0.0586,4,8.5,5.7,0,Multi-year,SMB,7,14,23.36,1,0.2,4244.49,0,0.5957,0.0754,0
CUST_000263,2,22,13.33,0.2962,0,10.0,24.1,0,Annual,Mid-Market,1,14,11.95,0,0.0,4184.29,0,0.3706,0.1613,0
CUST_000264,13,31,17.14,-0.3322,1,6.0,36.6,0,Annual,SMB,2,9,28.28,2,11.5,34867.27,0,0.5115,0.1751,1
CUST_000265,37,30,19.8,-0.2154,0,8.9,37.5,0,Monthly,Enterprise,3,12,16.09,0,0.0,7404.54,0,0.32,0.1105,0
CUST_000266,24,32,15.64,0.2187,1,7.4,33.6,0,Annual,SMB,4,8,3.27,1,2.6,6753.83,0,0.6744,0.2044,0
CUST_000267,21,23,13.63,0.0318,3,5.8,50.6,1,Multi-year,Mid-Market,5,12,13.48,0,0.6,35054.83,0,0.6153,0.2414,0
CUST_000268,21,27,43.9,0.2979,3,5.5,49.9,0,Annual,SMB,5,9,22.85,0,0.0,5622.34,0,0.7403,0.1292,0
CUST_000269,8,24,25.9,0.1395,2,5.9,36.5,2,Multi-year,Mid-Market,6,8,12.99,0,0.0,10917.33,0,0.21,0.0596,0
CUST_000270,6,28,5.65,-0.2834,3,6.0,11.6,0,Multi-year,SMB,4,6,44.91,1,11.2,7532.73,1,0.4912,0.1812,1
CUST_000271,29,22,12.51,0.0657,2,5.5,41.7,0,Annual,SMB,7,7,16.69,0,0.0,33420.3,0,0.9169,0.2822,0
CUST_000272,29,23,16.87,0.1836,0,9.2,14.9,0,Annual,SMB,2,12,25.72,0,9.4,33909.8,1,0.5632,0.0961,0
CUST_000273,36,26,10.75,0.1085,2,7.2,14.9,1,Annual,Mid-Market,6,8,27.54,1,76.3,23826.9,0,0.3381,0.1249,0
CUST_000274,44,29,15.46,-0.0671,0,8.1,25.3,0,Annual,SMB,7,10,12.83,0,6.5,56731.67,0,0.7375,0.1342,0
CUST_000275,12,25,6.31,-0.0185,2,5.5,18.3,0,Multi-year,SMB,7,9,19.59,0,0.0,5952.97,0,0.3256,0.0768,0
CUST_000276,12,27,18.0,-0.09,2,9.0,37.3,0,Monthly,SMB,3,6,18.86,1,0.3,9246.09,0,0.5915,0.2678,0
CUST_000277,28,30,53.09,-0.2813,1,6.6,41.6,2,Monthly,Mid-Market,7,7,16.92,0,0.0,122814.2,0,0.8452,0.2302,0
CUST_000278,18,22,18.99,-0.3157,3,9.0,7.4,1,Monthly,Mid-Market,5,11,37.78,0,14.4,28239.13,0,0.6054,0.1373,0
CUST_000279,21,38,19.1,0.1475,1,8.0,42.9,1,Annual,SMB,7,12,8.33,0,0.7,34929.09,1,0.7055,0.2266,0
CUST_000280,28,27,15.84,-0.1679,1,5.9,32.8,0,Monthly,Mid-Market,6,10,23.53,0,4.7,37890.87,0,0.4745,0.2751,0
CUST_000281,39,18,8.68,0.1939,2,7.7,2.4,0,Monthly,Enterprise,6,12,8.92,0,0.0,64662.67,0,0.8145,0.2719,0
CUST_000282,7,19,45.74,-0.0988,0,7.5,74.7,1,Annual,SMB,7,4,10.23,0,0.0,37290.01,0,0.8149,0.3685,0
CUST_000283,8,25,19.75,-0.2783,1,5.9,29.6,1,Annual,Mid-Market,6,5,5.09,0,0.0,9364.19,0,0.3284,0.0806,0
CUST_000284,1,20,23.59,-0.052,2,5.6,21.6,0,Monthly,Mid-Market,6,7,12.6,1,0.0,4018.93,1,0.7809,0.1784,0
CUST_000285,15,23,13.3,0.5736,1,8.6,19.8,1,Multi-year,SMB,2,10,29.63,2,0.8,40699.17,0,0.8869,0.4419,0
CUST_000286,1,22,24.07,0.0261,1,9.2,18.8,1,Annual,SMB,5,8,22.87,0,2.4,62197.51,1,0.6397,0.2541,0
CUST_000287,11,21,45.76,0.2115,2,5.6,35.4,0,Annual,SMB,4,5,21.6,0,0.0,38881.96,0,0.6504,0.1627,0
CUST_000288,14,25,36.94,0.0922,4,7.1,9.8,0,Annual,Mid-Market,3,11,32.58,1,0.0,26448.59,0,0.6103,0.1578,0
CUST_000289,6,21,0.58,-0.3013,3,4.8,26.3,0,Monthly,Mid-Market,6,5,22.7,1,14.0,51900.8,0,0.3238,0.1487,1
CUST_000290,16,26,35.63,0.4122,1,8.6,12.7,0,Monthly,SMB,4,7,9.26,1,0.0,22663.21,0,0.967,0.4759,0
CUST_000291,1,38,8.02,-0.012,1,7.5,54.7,1,Monthly,SMB,6,6,26.76,0,0.0,4556.01,0,0.8551,0.155,0
CUST_000292,1,25,8.44,-0.2776,4,4.9,29.8,0,Annual,SMB,4,9,24.99,2,8.4,22282.04,1,0.485,0.2036,1
CUST_000293,31,37,7.32,-0.0781,1,6.7,20.0,0,Monthly,SMB,6,11,21.54,1,0.0,26529.31,0,0.4162,0.1659,0
CUST_000294,8,22,8.14,-0.0016,3,6.2,-10.8,2,Multi-year,Enterprise,6,7,30.31,1,15.7,10110.59,1,0.4503,0.2069,1
CUST_000295,2,21,21.53,0.2374,1,6.1,13.3,0,Annual,SMB,2,13,7.88,0,1.4,15214.93,0,0.1402,0.0284,0
CUST_000296,13,30,18.58,-0.1202,0,8.9,18.3,0,Multi-year,SMB,6,4,21.61,0,1.3,71977.98,0,0.8347,0.4979,0
CUST_000297,26,18,26.04,0.7051,4,5.6,15.7,0,Monthly,Enterprise,7,12,23.67,1,7.8,33258.31,0,0.4035,0.0803,0
CUST_000298,4,30,16.76,-0.1843,1,9.9,60.3,1,Annual,SMB,6,15,14.01,0,38.8,30594.76,0,0.5777,0.3093,0
CUST_000299,17,28,8.84,0.203,2,8.5,35.9,0,Multi-year,Mid-Market,7,14,7.58,0,0.0,8948.84,0,0.5532,0.2475,0
CUST_000300,1,25,26.17,-0.4435,0,7.0,32.0,2,Annual,Mid-Market,5,11,12.4,0,0.0,3037.84,1,0.587,0.2197,0
CUST_000301,1,32,13.47,0.0191,3,10.0,35.6,2,Monthly,SMB,7,9,50.33,0,21.9,28542.01,0,0.2939,0.064,0
CUST_000302,13,23,27.2,0.1418,3,6.5,46.4,0,Annual,SMB,7,4,38.94,0,0.0,5393.93,1,0.6327,0.2446,0
CUST_000303,14,21,20.19,-0.2299,1,5.3,45.3,1,Annual,Enterprise,2,11,9.38,1,0.0,36985.62,0,0.8707,0.2552,0
CUST_000304,18,32,18.47,0.4248,0,9.0,49.8,0,Annual,Mid-Market,6,11,8.96,0,9.4,3842.67,0,0.3961,0.1995,0
CUST_000305,23,25,51.52,0.1586,0,6.2,34.2,0,Annual,Mid-Market,5,6,33.4,1,11.9,28825.76,0,0.8898,0.1103,0
CUST_000306,67,29,6.8,-0.0294,1,9.2,46.1,1,Monthly,Mid-Market,5,13,22.19,1,0.0,70206.34,0,0.4115,0.1375,0
CUST_000307,13,21,4.38,0.1559,4,4.8,-23.2,0,Annual,Mid-Market,6,7,27.91,1,4.2,32915.85,1,0.5835,0.348,0
CUST_000308,7,21,10.52,-0.0983,1,6.1,48.8,0,Monthly,SMB,5,8,5.53,0,5.0,13000.69,0,0.4984,0.2451,0
CUST_000309,28,25,28.16,0.3628,4,6.1,23.1,0,Annual,Mid-Market,7,5,48.11,1,1.4,55966.12,0,0.6703,0.2157,0
CUST_000310,5,17,11.51,0.3038,2,8.1,19.1,1,Annual,SMB,2,5,15.73,0,3.8,9778.33,0,0.2466,0.0867,0
CUST_000311,10,27,14.2,0.1433,1,6.6,39.7,0,Multi-year,SMB,6,7,12.81,0,0.0,10127.76,0,0.5375,0.0993,0
CUST_000312,1,24,3.98,0.2029,1,6.5,43.6,0,Monthly,SMB,5,9,4.04,0,5.0,45470.13,0,0.2986,0.0952,0
CUST_000313,1,25,26.1,-0.3193,5,7.7,69.7,0,Annual,SMB,3,7,51.27,2,23.8,3995.6,0,0.6674,0.3293,1
CUST_000314,59,24,7.1,0.4167,1,9.1,36.7,2,Monthly,SMB,7,7,20.08,0,10.4,12183.29,0,0.882,0.333,0
CUST_000315,32,21,14.2,0.0252,4,6.5,18.9,0,Annual,SMB,3,9,24.36,1,8.7,11804.32,0,0.8225,0.318,0
CUST_000316,21,29,3.5,0.3063,1,5.9,32.1,0,Multi-year,SMB,3,5,41.86,2,8.8,20263.61,0,0.5138,0.1847,1
CUST_000317,9,21,30.17,0.2375,0,9.7,44.7,0,Multi-year,SMB,7,12,26.01,0,7.0,30314.05,0,0.5315,0.2817,0
CUST_000318,3,21,3.99,0.3024,1,7.1,-10.1,0,Monthly,SMB,7,9,15.53,0,0.0,5875.61,0,0.6652,0.3199,0
CUST_000319,3,20,12.15,-0.2119,5,7.4,30.2,0,Multi-year,SMB,4,8,48.5,2,20.2,9748.64,0,0.566,0.0591,1
CUST_000320,5,25,10.55,-0.1801,3,6.3,45.1,0,Annual,Enterprise,7,10,16.46,0,0.0,18610.98,0,0.618,0.2376,0
CUST_000321,14,31,24.35,0.6121,2,6.6,26.8,1,Monthly,SMB,7,9,22.71,2,0.0,22967.16,0,0.6789,0.2613,0
CUST_000322,22,25,19.34,-0.3298,0,6.8,31.4,0,Monthly,Mid-Market,4,9,11.06,0,5.4,161681.62,1,0.1293,0.0598,0
CUST_000323,19,22,49.58,-0.2244,1,8.6,7.4,0,Monthly,SMB,6,11,13.75,0,1.1,73641.46,0,0.7685,0.1778,0
CUST_000324,5,26,5.43,0.0608,4,8.7,12.4,1,Monthly,Mid-Market,7,7,22.01,2,1.7,9527.84,0,0.9382,0.5581,0
CUST_000325,55,41,37.54,0.0612,1,6.6,19.9,1,Annual,Mid-Market,7,13,12.93,1,7.6,16068.32,0,0.7056,0.2545,0
CUST_000326,24,43,40.56,-0.085,2,6.6,38.9,0,Multi-year,Mid-Market,6,12,22.92,0,0.0,27228.11,0,0.5623,0.2795,0
CUST_000327,14,30,48.23,0.204,1,9.2,46.2,1,Multi-year,SMB,4,9,6.6,1,0.0,39145.6,1,0.7223,0.2038,0
CUST_000328,17,20,17.43,0.2755,0,10.0,60.3,1,Annual,SMB,4,14,20.46,0,0.5,22323.69,1,0.6601,0.2158,0
CUST_000329,9,22,6.51,0.0455,0,8.4,41.4,0,Monthly,SMB,4,5,30.71,0,3.7,18900.8,0,0.7015,0.3084,0
CUST_000330,5,26,22.34,-0.0171,1,7.9,1.9,1,Monthly,Mid-Market,7,6,22.84,0,0.0,33019.18,0,0.4726,0.2184,0
CUST_000331,7,25,4.74,0.0444,0,10.0,58.7,1,Monthly,Mid-Market,7,8,14.65,1,7.3,20898.33,0,0.5576,0.0932,0
CUST_000332,25,19,33.61,-0.0743,6,7.0,2.2,0,Annual,Enterprise,5,8,31.95,1,12.2,9514.02,0,0.6676,0.1051,0
CUST_000333,1,32,15.37,-0.3746,2,7.6,30.7,0,Annual,Enterprise,5,10,10.5,1,12.1,16515.49,0,0.6751,0.3061,0
CUST_000334,2,19,20.57,0.1252,2,6.5,16.3,2,Monthly,Enterprise,6,3,17.78,0,3.9,24386.76,0,0.8273,0.0868,0
CUST_000335,1,24,47.47,0.2415,0,8.6,31.6,0,Multi-year,Mid-Market,7,6,11.13,0,15.9,29756.08,0,0.8097,0.4452,0
CUST_000336,1,19,18.16,0.0115,5,5.8,36.7,1,Annual,SMB,6,6,34.03,1,0.0,15854.14,0,0.3913,0.1817,0
CUST_000337,34,21,7.83,-0.5163,1,6.7,37.6,1,Multi-year,Enterprise,4,12,18.06,0,2.6,43241.27,1,0.4976,0.2493,0
CUST_000338,21,31,16.46,-0.0929,3,6.6,14.4,0,Annual,Enterprise,7,11,24.35,0,0.0,15089.42,0,0.7425,0.3474,0
CUST_000339,11,25,11.09,0.2764,3,7.9,41.0,1,Monthly,SMB,7,9,21.6,0,23.7,4355.6,0,0.6044,0.24,0
CUST_000340,1,12,19.47,-0.3096,3,6.6,62.3,0,Annual,Mid-Market,7,4,22.15,1,0.0,12226.38,0,0.7681,0.4561,0
CUST_000341,12,21,12.98,0.224,3,8.4,30.1,0,Multi-year,SMB,4,9,31.49,1,0.4,1846.44,0,0.493,0.0549,0
CUST_000342,11,32,10.12,-0.0614,1,5.9,21.8,0,Annual,SMB,7,5,9.56,0,0.0,22370.19,0,0.3959,0.1212,0
CUST_000343,3,27,15.92,0.0453,3,6.6,44.8,1,Monthly,Mid-Market,4,7,25.17,1,11.0,5152.11,0,0.1646,0.0942,1
CUST_000344,10,27,6.43,-0.1215,1,7.5,15.7,0,Annual,Enterprise,4,3,16.64,0,10.3,3083.14,0,0.3708,0.0863,0
CUST_000345,9,26,15.28,-0.2339,1,7.6,32.0,0,Annual,SMB,7,15,18.66,1,0.0,4256.81,0,0.96,0.3306,0
CUST_000346,17,19,23.82,0.4086,2,8.3,22.3,0,Monthly,SMB,4,3,13.96,0,1.9,22945.24,0,0.4022,0.1895,0
CUST_000347,18,33,41.72,0.254,5,5.4,55.0,0,Monthly,Mid-Market,5,6,56.44,1,0.0,5630.27,0,0.8334,0.2309,0
CUST_000348,1,27,10.78,0.2112,1,7.4,33.7,1,Annual,Enterprise,5,9,23.11,0,23.1,7770.44,0,0.5216,0.2132,0
CUST_000349,8,23,54.13,0.2771,0,6.1,24.5,0,Monthly,Mid-Market,5,7,11.78,1,0.0,17806.61,1,0.7504,0.3786,0
CUST_000350,17,24,21.54,0.1757,1,8.3,24.5,1,Monthly,SMB,3,8,24.67,0,9.6,6700.53,0,0.6,0.1006,0
CUST_000351,12,29,13.51,0.286,1,6.7,-12.1,0,Annual,Enterprise,5,8,36.82,0,14.5,19008.87,0,0.8607,0.3179,0
CUST_000352,34,38,15.76,-0.116,6,7.8,17.2,0,Monthly,Mid-Market,7,6,55.78,1,4.8,47442.43,0,0.7316,0.0745,0
CUST_000353,19,26,17.16,0.3944,2,7.2,36.3,1,Annual,SMB,5,10,39.82,0,0.0,12788.56,0,0.6433,0.1068,0
CUST_000354,3,34,12.02,0.3721,2,7.4,24.9,1,Multi-year,Enterprise,7,10,17.53,0,0.0,15354.19,0,0.1784,0.1035,0
CUST_000355,1,26,9.8,0.1451,0,10.0,16.6,0,Annual,Mid-Market,4,6,7.71,0,0.0,68076.87,0,0.6652,0.0768,0
CUST_000356,18,22,19.98,-0.022,4,8.4,39.8,0,Multi-year,SMB,4,9,24.58,1,0.0,21107.15,0,0.6673,0.242,0
CUST_000357,1,34,3.4,-0.2559,4,7.9,26.9,0,Annual,SMB,1,8,21.34,3,25.5,15476.3,1,0.6152,0.1262,1
CUST_000358,15,25,9.3,0.1072,4,6.9,62.4,1,Annual,SMB,7,10,48.34,1,5.4,111241.03,0,0.7682,0.1347,0
CUST_000359,50,39,28.84,0.4712,3,6.5,16.8,0,Monthly,Enterprise,7,10,29.19,2,0.0,21946.03,0,0.5747,0.2383,0
CUST_000360,15,26,3.51,-0.2402,4,6.2,26.8,0,Multi-year,Mid-Market,5,10,27.34,1,28.5,16747.2,0,0.6503,0.3354,0
CUST_000361,8,20,21.73,0.3045,1,9.4,29.0,3,Annual,SMB,7,8,10.52,2,7.0,32250.45,0,0.6965,0.234,0
CUST_000362,18,27,18.4,-0.0679,3,6.2,19.9,0,Annual,Mid-Market,6,12,50.61,0,2.6,11566.58,0,0.7532,0.0824,0
CUST_000363,11,26,10.88,-0.0465,4,7.8,41.5,0,Annual,SMB,7,12,17.87,1,1.2,5780.08,1,0.958,0.4156,0
CUST_000364,14,32,12.91,-0.2439,1,6.5,32.9,1,Monthly,SMB,5,5,16.01,1,11.6,1079.51,0,0.1792,0.0732,1
CUST_000365,51,29,18.23,-0.1381,1,6.1,35.9,1,Multi-year,Mid-Market,4,13,15.46,1,9.2,111875.37,0,0.6038,0.352,0
CUST_000366,8,27,22.25,0.2117,2,6.6,32.1,1,Monthly,Enterprise,3,9,12.12,0,0.6,7232.68,0,0.7171,0.3122,0
